rpot_ohm,initial_v1_V,max_v
308.0,1,7.00932582629409
308.0,1,7.009299074301439
308.0,1,7.009330810570949
308.0,1,7.009325055140942
308.0,1,7.009302124697841
308.0,1,7.009329737926264
308.0,1,7.009324745165894
308.0,1,7.009306458271394
308.0,1,7.009328777810407
308.0,1,7.009324490135812
308.0,1,7.009310848649236
308.0,1,7.009328011425959
308.0,1,7.009323631495954
308.0,1,7.009314412258882
308.0,1,7.0093267735002645
308.0,1,7.009322168490091
308.0,1,7.009317475292558
308.0,1,7.0093241812219835
308.0,1,7.009320051604456
308.0,1,7.009320197509496
308.0,1,7.0093212303921355
308.0,1,7.009317637764685
308.0,1,7.009322719825228
308.0,1,7.009318596466558
308.0,1,7.009314640598064
309.0,1,7.008801134146149
309.0,1,7.0088300154020935
309.0,1,7.008821066354047
309.0,1,7.008797648592483
309.0,1,7.0088327081046184
309.0,1,7.0088218890999485
309.0,1,7.008806869764513
309.0,1,7.0088320711229715
309.0,1,7.008820745300044
309.0,1,7.008810538070021
309.0,1,7.008824290088388
309.0,1,7.008817177820112
309.0,1,7.008812884904014
309.0,1,7.008815620951567
309.0,1,7.008824071765468
309.0,1,7.0088184883107125
309.0,1,7.008808171412611
309.0,1,7.008828044966269
309.0,1,7.008820436781587
309.0,1,7.008797499726877
309.0,1,7.008831025140117
309.0,1,7.008821393791141
309.0,1,7.008801484728029
309.0,1,7.008833039910975
309.0,1,7.008821913771977
309.0,1,7.008808558979481
309.0,1,7.008829779057217
309.0,1,7.008819226575357
309.0,1,7.00881115634256
309.0,1,7.008821343977419
309.0,1,7.008819521734692
309.0,1,7.008814784170608
309.0,1,7.008813322166698
309.0,1,7.008825501253552
309.0,1,7.00881953311212
309.0,1,7.008804838942424
309.0,1,7.0088290870198575
309.0,1,7.00882078044709
309.0,1,7.008794933465977
309.0,1,7.008831438545597
309.0,1,7.00882143755951
309.0,1,7.00880471104427
309.0,1,7.008833078172944
309.0,1,7.008821652354131
309.0,1,7.008809626907866
309.0,1,7.008827099288698
309.0,1,7.0088175192811955
309.0,1,7.008811790413292
309.0,1,7.00881837817101
309.0,1,7.0088218805811096
309.0,1,7.008816696462563
309.0,1,7.00881101239769
309.0,1,7.00882675082476
309.0,1,7.008819974592797
309.0,1,7.0088011709818
