Time(s),CH1(V),CH2(V)
-8.436930e-02,1.067739e+01,9.905528e+00
-8.436650e-02,1.080603e+01,9.905528e+00
-8.436370e-02,1.080603e+01,9.776885e+00
-8.436090e-02,1.067739e+01,9.776885e+00
-8.435810e-02,1.080603e+01,9.776885e+00
-8.435530e-02,1.067739e+01,9.776885e+00
-8.435250e-02,1.080603e+01,9.776885e+00
-8.434970e-02,1.067739e+01,9.776885e+00
-8.434690e-02,1.080603e+01,9.905528e+00
-8.434410e-02,1.080603e+01,9.776885e+00
-8.434130e-02,1.067739e+01,9.905528e+00
-8.433850e-02,1.080603e+01,9.905528e+00
-8.433570e-02,1.080603e+01,9.776885e+00
-8.433290e-02,1.067739e+01,9.776885e+00
-8.433010e-02,1.080603e+01,9.776885e+00
-8.432730e-02,1.080603e+01,9.905528e+00
-8.432450e-02,1.080603e+01,9.905528e+00
-8.432170e-02,1.080603e+01,9.905528e+00
-8.431890e-02,1.080603e+01,9.776885e+00
-8.431610e-02,1.080603e+01,9.905528e+00
-8.431330e-02,1.067739e+01,9.905528e+00
-8.431050e-02,1.080603e+01,9.905528e+00
-8.430770e-02,1.080603e+01,9.905528e+00
-8.430490e-02,1.080603e+01,9.905528e+00
-8.430210e-02,1.080603e+01,9.776885e+00
-8.429930e-02,1.080603e+01,9.905528e+00
-8.429650e-02,1.080603e+01,9.905528e+00
-8.429370e-02,1.080603e+01,9.776885e+00
-8.429090e-02,1.080603e+01,9.905528e+00
-8.428810e-02,1.080603e+01,9.905528e+00
-8.428530e-02,1.067739e+01,9.905528e+00
-8.428250e-02,1.080603e+01,9.776885e+00
-8.427970e-02,1.080603e+01,9.776885e+00
-8.427690e-02,1.080603e+01,9.905528e+00
-8.427410e-02,1.080603e+01,9.905528e+00
-8.427130e-02,1.080603e+01,9.776885e+00
-8.426850e-02,1.080603e+01,9.776885e+00
-8.426570e-02,1.067739e+01,9.776885e+00
-8.426290e-02,1.080603e+01,9.905528e+00
-8.426010e-02,1.080603e+01,9.905528e+00
-8.425730e-02,1.067739e+01,9.905528e+00
-8.425450e-02,1.080603e+01,9.905528e+00
-8.425170e-02,1.067739e+01,9.776885e+00
-8.424890e-02,1.067739e+01,9.776885e+00
-8.424610e-02,1.080603e+01,9.776885e+00
-8.424330e-02,1.067739e+01,9.776885e+00
-8.424050e-02,1.080603e+01,9.776885e+00
-8.423770e-02,1.080603e+01,9.776885e+00
-8.423490e-02,1.080603e+01,9.776885e+00
-8.423210e-02,1.080603e+01,9.905528e+00
-8.422930e-02,1.067739e+01,9.776885e+00
-8.422650e-02,1.067739e+01,9.776885e+00
-8.422370e-02,1.080603e+01,9.776885e+00
-8.422090e-02,1.067739e+01,9.776885e+00
-8.421810e-02,1.080603e+01,9.905528e+00
-8.421530e-02,1.080603e+01,9.905528e+00
-8.421250e-02,1.067739e+01,9.905528e+00
-8.420970e-02,1.080603e+01,9.776885e+00
-8.420690e-02,1.067739e+01,9.776885e+00
-8.420410e-02,1.080603e+01,9.776885e+00
-8.420130e-02,1.067739e+01,9.776885e+00
-8.419850e-02,1.080603e+01,9.776885e+00
-8.419570e-02,1.067739e+01,9.905528e+00
-8.419290e-02,1.080603e+01,9.776885e+00
-8.419010e-02,1.067739e+01,9.776885e+00
-8.418730e-02,1.067739e+01,9.776885e+00
-8.418450e-02,1.067739e+01,9.776885e+00
-8.418170e-02,1.067739e+01,9.776885e+00
-8.417890e-02,1.067739e+01,9.776885e+00
-8.417610e-02,1.067739e+01,9.776885e+00
-8.417330e-02,1.067739e+01,9.776885e+00
-8.417050e-02,1.067739e+01,9.776885e+00
-8.416770e-02,1.067739e+01,9.776885e+00
-8.416490e-02,1.067739e+01,9.905528e+00
-8.416210e-02,1.080603e+01,9.776885e+00
-8.415930e-02,1.067739e+01,9.776885e+00
-8.415650e-02,1.067739e+01,9.776885e+00
-8.415370e-02,1.080603e+01,9.776885e+00
-8.415090e-02,1.067739e+01,9.776885e+00
-8.414810e-02,1.067739e+01,9.776885e+00
-8.414530e-02,1.067739e+01,9.776885e+00
-8.414250e-02,1.067739e+01,9.776885e+00
-8.413970e-02,1.080603e+01,9.776885e+00
-8.413690e-02,1.067739e+01,9.776885e+00
-8.413410e-02,1.080603e+01,9.776885e+00
-8.413130e-02,1.067739e+01,9.776885e+00
-8.412850e-02,1.067739e+01,9.776885e+00
-8.412570e-02,1.067739e+01,9.776885e+00
-8.412290e-02,1.067739e+01,9.776885e+00
-8.412010e-02,1.067739e+01,9.905528e+00
-8.411730e-02,1.067739e+01,9.905528e+00
-8.411450e-02,1.067739e+01,9.776885e+00
-8.411170e-02,1.067739e+01,9.776885e+00
-8.410890e-02,1.067739e+01,9.776885e+00
-8.410610e-02,1.067739e+01,9.776885e+00
-8.410330e-02,1.067739e+01,9.776885e+00
-8.410050e-02,1.067739e+01,9.776885e+00
-8.409770e-02,1.080603e+01,9.776885e+00
-8.409490e-02,1.067739e+01,9.776885e+00
-8.409210e-02,1.080603e+01,9.776885e+00
-8.408930e-02,1.067739e+01,9.776885e+00
-8.408650e-02,1.067739e+01,9.905528e+00
-8.408370e-02,1.067739e+01,9.776885e+00
-8.408090e-02,1.067739e+01,9.776885e+00
-8.407810e-02,1.067739e+01,9.776885e+00
-8.407530e-02,1.067739e+01,9.776885e+00
-8.407250e-02,1.067739e+01,9.776885e+00
-8.406970e-02,1.067739e+01,9.776885e+00
-8.406690e-02,1.067739e+01,9.776885e+00
-8.406410e-02,1.067739e+01,9.776885e+00
-8.406130e-02,1.067739e+01,9.776885e+00
-8.405850e-02,1.067739e+01,9.776885e+00
-8.405570e-02,1.067739e+01,9.776885e+00
-8.405290e-02,1.067739e+01,9.776885e+00
-8.405010e-02,1.067739e+01,9.776885e+00
-8.404730e-02,1.067739e+01,9.776885e+00
-8.404450e-02,1.080603e+01,9.776885e+00
-8.404170e-02,1.067739e+01,9.776885e+00
-8.403890e-02,1.067739e+01,9.776885e+00
-8.403610e-02,1.067739e+01,9.776885e+00
-8.403330e-02,1.067739e+01,9.776885e+00
-8.403050e-02,1.067739e+01,9.776885e+00
-8.402770e-02,1.067739e+01,9.776885e+00
-8.402490e-02,1.067739e+01,9.776885e+00
-8.402210e-02,1.067739e+01,9.776885e+00
-8.401930e-02,1.067739e+01,9.776885e+00
-8.401650e-02,1.067739e+01,9.776885e+00
-8.401370e-02,1.067739e+01,9.776885e+00
-8.401090e-02,1.067739e+01,9.776885e+00
-8.400810e-02,1.067739e+01,9.776885e+00
-8.400530e-02,1.067739e+01,9.776885e+00
-8.400250e-02,1.067739e+01,9.776885e+00
-8.399970e-02,1.067739e+01,9.776885e+00
-8.399690e-02,1.067739e+01,9.776885e+00
-8.399410e-02,1.067739e+01,9.776885e+00
-8.399130e-02,1.067739e+01,9.648242e+00
-8.398850e-02,1.067739e+01,9.776885e+00
-8.398570e-02,1.067739e+01,9.776885e+00
-8.398290e-02,1.067739e+01,9.776885e+00
-8.398010e-02,1.054874e+01,9.776885e+00
-8.397730e-02,1.067739e+01,9.776885e+00
-8.397450e-02,1.067739e+01,9.776885e+00
-8.397170e-02,1.054874e+01,9.776885e+00
-8.396890e-02,1.067739e+01,9.776885e+00
-8.396610e-02,1.067739e+01,9.776885e+00
-8.396330e-02,1.067739e+01,9.776885e+00
-8.396050e-02,1.067739e+01,9.776885e+00
-8.395770e-02,1.067739e+01,9.648242e+00
-8.395490e-02,1.067739e+01,9.776885e+00
-8.395210e-02,1.054874e+01,9.776885e+00
-8.394930e-02,1.067739e+01,9.776885e+00
-8.394650e-02,1.054874e+01,9.776885e+00
-8.394370e-02,1.067739e+01,9.776885e+00
-8.394090e-02,1.067739e+01,9.648242e+00
-8.393810e-02,1.067739e+01,9.776885e+00
-8.393530e-02,1.067739e+01,9.776885e+00
-8.393250e-02,1.054874e+01,9.776885e+00
-8.392970e-02,1.067739e+01,9.776885e+00
-8.392690e-02,1.067739e+01,9.648242e+00
-8.392410e-02,1.054874e+01,9.776885e+00
-8.392130e-02,1.067739e+01,9.648242e+00
-8.391850e-02,1.067739e+01,9.776885e+00
-8.391570e-02,1.054874e+01,9.776885e+00
-8.391290e-02,1.067739e+01,9.776885e+00
-8.391010e-02,1.054874e+01,9.648242e+00
-8.390730e-02,1.067739e+01,9.776885e+00
-8.390450e-02,1.054874e+01,9.776885e+00
-8.390170e-02,1.067739e+01,9.776885e+00
-8.389890e-02,1.067739e+01,9.776885e+00
-8.389610e-02,1.054874e+01,9.648242e+00
-8.389330e-02,1.067739e+01,9.776885e+00
-8.389050e-02,1.067739e+01,9.776885e+00
-8.388770e-02,1.067739e+01,9.776885e+00
-8.388490e-02,1.067739e+01,9.776885e+00
-8.388210e-02,1.054874e+01,9.776885e+00
-8.387930e-02,1.054874e+01,9.776885e+00
-8.387650e-02,1.067739e+01,9.776885e+00
-8.387370e-02,1.054874e+01,9.776885e+00
-8.387089e-02,1.067739e+01,9.776885e+00
-8.386809e-02,1.067739e+01,9.648242e+00
-8.386529e-02,1.067739e+01,9.776885e+00
-8.386249e-02,1.054874e+01,9.776885e+00
-8.385969e-02,1.054874e+01,9.776885e+00
-8.385689e-02,1.054874e+01,9.776885e+00
-8.385409e-02,1.054874e+01,9.776885e+00
-8.385129e-02,1.054874e+01,9.776885e+00
-8.384849e-02,1.054874e+01,9.648242e+00
-8.384569e-02,1.054874e+01,9.776885e+00
-8.384289e-02,1.067739e+01,9.776885e+00
-8.384009e-02,1.067739e+01,9.776885e+00
-8.383729e-02,1.054874e+01,9.776885e+00
-8.383449e-02,1.054874e+01,9.776885e+00
-8.383169e-02,1.054874e+01,9.648242e+00
-8.382889e-02,1.054874e+01,9.776885e+00
-8.382609e-02,1.054874e+01,9.776885e+00
-8.382329e-02,1.054874e+01,9.776885e+00
-8.382049e-02,1.054874e+01,9.776885e+00
-8.381769e-02,1.054874e+01,9.776885e+00
-8.381489e-02,1.067739e+01,9.648242e+00
-8.381209e-02,1.054874e+01,9.776885e+00
-8.380929e-02,1.054874e+01,9.776885e+00
-8.380649e-02,1.054874e+01,9.776885e+00
-8.380369e-02,1.067739e+01,9.648242e+00
-8.380089e-02,1.067739e+01,9.776885e+00
-8.379809e-02,1.067739e+01,9.776885e+00
-8.379529e-02,1.054874e+01,9.776885e+00
-8.379249e-02,1.054874e+01,9.776885e+00
-8.378969e-02,1.054874e+01,9.776885e+00
-8.378689e-02,1.054874e+01,9.776885e+00
-8.378409e-02,1.054874e+01,9.648242e+00
-8.378129e-02,1.054874e+01,9.648242e+00
-8.377849e-02,1.054874e+01,9.776885e+00
-8.377569e-02,1.054874e+01,9.648242e+00
-8.377289e-02,1.054874e+01,9.648242e+00
-8.377009e-02,1.067739e+01,9.648242e+00
-8.376729e-02,1.054874e+01,9.648242e+00
-8.376449e-02,1.067739e+01,9.776885e+00
-8.376169e-02,1.054874e+01,9.648242e+00
-8.375889e-02,1.067739e+01,9.776885e+00
-8.375609e-02,1.054874e+01,9.776885e+00
-8.375329e-02,1.054874e+01,9.776885e+00
-8.375049e-02,1.054874e+01,9.648242e+00
-8.374769e-02,1.054874e+01,9.776885e+00
-8.374489e-02,1.054874e+01,9.648242e+00
-8.374209e-02,1.054874e+01,9.776885e+00
-8.373929e-02,1.054874e+01,9.776885e+00
-8.373649e-02,1.054874e+01,9.648242e+00
-8.373369e-02,1.054874e+01,9.648242e+00
-8.373089e-02,1.054874e+01,9.776885e+00
-8.372809e-02,1.067739e+01,9.648242e+00
-8.372529e-02,1.054874e+01,9.648242e+00
-8.372249e-02,1.054874e+01,9.776885e+00
-8.371969e-02,1.054874e+01,9.776885e+00
-8.371689e-02,1.054874e+01,9.648242e+00
-8.371409e-02,1.054874e+01,9.648242e+00
-8.371129e-02,1.054874e+01,9.776885e+00
-8.370849e-02,1.054874e+01,9.648242e+00
-8.370569e-02,1.054874e+01,9.648242e+00
-8.370289e-02,1.054874e+01,9.648242e+00
-8.370009e-02,1.054874e+01,9.648242e+00
-8.369729e-02,1.054874e+01,9.648242e+00
-8.369449e-02,1.054874e+01,9.776885e+00
-8.369169e-02,1.054874e+01,9.648242e+00
-8.368889e-02,1.054874e+01,9.648242e+00
-8.368609e-02,1.054874e+01,9.648242e+00
-8.368329e-02,1.054874e+01,9.776885e+00
-8.368049e-02,1.054874e+01,9.776885e+00
-8.367769e-02,1.054874e+01,9.648242e+00
-8.367489e-02,1.054874e+01,9.776885e+00
-8.367209e-02,1.054874e+01,9.648242e+00
-8.366929e-02,1.054874e+01,9.648242e+00
-8.366649e-02,1.054874e+01,9.776885e+00
-8.366369e-02,1.054874e+01,9.648242e+00
-8.366089e-02,1.054874e+01,9.648242e+00
-8.365809e-02,1.054874e+01,9.648242e+00
-8.365529e-02,1.054874e+01,9.776885e+00
-8.365249e-02,1.054874e+01,9.648242e+00
-8.364969e-02,1.054874e+01,9.648242e+00
-8.364689e-02,1.054874e+01,9.776885e+00
-8.364409e-02,1.054874e+01,9.648242e+00
-8.364129e-02,1.054874e+01,9.648242e+00
-8.363849e-02,1.054874e+01,9.648242e+00
-8.363569e-02,1.054874e+01,9.648242e+00
-8.363289e-02,1.054874e+01,9.648242e+00
-8.363009e-02,1.054874e+01,9.648242e+00
-8.362729e-02,1.054874e+01,9.648242e+00
-8.362449e-02,1.042010e+01,9.648242e+00
-8.362169e-02,1.054874e+01,9.648242e+00
-8.361889e-02,1.054874e+01,9.648242e+00
-8.361609e-02,1.054874e+01,9.648242e+00
-8.361329e-02,1.054874e+01,9.776885e+00
-8.361049e-02,1.054874e+01,9.648242e+00
-8.360769e-02,1.042010e+01,9.776885e+00
-8.360489e-02,1.054874e+01,9.648242e+00
-8.360209e-02,1.054874e+01,9.648242e+00
-8.359929e-02,1.054874e+01,9.648242e+00
-8.359649e-02,1.054874e+01,9.648242e+00
-8.359369e-02,1.054874e+01,9.648242e+00
-8.359089e-02,1.054874e+01,9.648242e+00
-8.358809e-02,1.054874e+01,9.648242e+00
-8.358529e-02,1.054874e+01,9.648242e+00
-8.358249e-02,1.054874e+01,9.648242e+00
-8.357969e-02,1.054874e+01,9.648242e+00
-8.357689e-02,1.054874e+01,9.648242e+00
-8.357409e-02,1.054874e+01,9.648242e+00
-8.357129e-02,1.042010e+01,9.648242e+00
-8.356849e-02,1.054874e+01,9.648242e+00
-8.356569e-02,1.054874e+01,9.648242e+00
-8.356289e-02,1.054874e+01,9.648242e+00
-8.356009e-02,1.054874e+01,9.648242e+00
-8.355729e-02,1.054874e+01,9.648242e+00
-8.355449e-02,1.042010e+01,9.648242e+00
-8.355169e-02,1.054874e+01,9.648242e+00
-8.354889e-02,1.054874e+01,9.648242e+00
-8.354609e-02,1.054874e+01,9.648242e+00
-8.354329e-02,1.042010e+01,9.648242e+00
-8.354049e-02,1.054874e+01,9.648242e+00
-8.353769e-02,1.054874e+01,9.648242e+00
-8.353489e-02,1.042010e+01,9.648242e+00
-8.353209e-02,1.042010e+01,9.648242e+00
-8.352929e-02,1.042010e+01,9.648242e+00
-8.352649e-02,1.042010e+01,9.648242e+00
-8.352369e-02,1.042010e+01,9.648242e+00
-8.352089e-02,1.054874e+01,9.648242e+00
-8.351809e-02,1.054874e+01,9.648242e+00
-8.351529e-02,1.042010e+01,9.648242e+00
-8.351249e-02,1.054874e+01,9.648242e+00
-8.350969e-02,1.042010e+01,9.648242e+00
-8.350689e-02,1.054874e+01,9.648242e+00
-8.350409e-02,1.042010e+01,9.648242e+00
-8.350129e-02,1.054874e+01,9.648242e+00
-8.349849e-02,1.042010e+01,9.648242e+00
-8.349569e-02,1.054874e+01,9.648242e+00
-8.349289e-02,1.042010e+01,9.648242e+00
-8.349009e-02,1.042010e+01,9.648242e+00
-8.348729e-02,1.042010e+01,9.648242e+00
-8.348449e-02,1.042010e+01,9.648242e+00
-8.348169e-02,1.042010e+01,9.648242e+00
-8.347889e-02,1.042010e+01,9.648242e+00
-8.347609e-02,1.042010e+01,9.648242e+00
-8.347329e-02,1.054874e+01,9.648242e+00
-8.347049e-02,1.042010e+01,9.648242e+00
-8.346769e-02,1.054874e+01,9.648242e+00
-8.346489e-02,1.042010e+01,9.648242e+00
-8.346209e-02,1.054874e+01,9.648242e+00
-8.345929e-02,1.054874e+01,9.648242e+00
-8.345649e-02,1.054874e+01,9.648242e+00
-8.345369e-02,1.042010e+01,9.648242e+00
-8.345089e-02,1.042010e+01,9.648242e+00
-8.344809e-02,1.042010e+01,9.648242e+00
-8.344529e-02,1.042010e+01,9.648242e+00
-8.344249e-02,1.042010e+01,9.648242e+00
-8.343969e-02,1.042010e+01,9.648242e+00
-8.343689e-02,1.042010e+01,9.648242e+00
-8.343409e-02,1.042010e+01,9.648242e+00
-8.343129e-02,1.042010e+01,9.648242e+00
-8.342849e-02,1.042010e+01,9.648242e+00
-8.342569e-02,1.042010e+01,9.648242e+00
-8.342289e-02,1.054874e+01,9.648242e+00
-8.342009e-02,1.042010e+01,9.648242e+00
-8.341729e-02,1.042010e+01,9.648242e+00
-8.341449e-02,1.042010e+01,9.648242e+00
-8.341169e-02,1.042010e+01,9.776885e+00
-8.340889e-02,1.042010e+01,9.648242e+00
-8.340609e-02,1.042010e+01,9.648242e+00
-8.340329e-02,1.042010e+01,9.648242e+00
-8.340049e-02,1.042010e+01,9.648242e+00
-8.339769e-02,1.042010e+01,9.648242e+00
-8.339489e-02,1.042010e+01,9.648242e+00
-8.339209e-02,1.042010e+01,9.648242e+00
-8.338929e-02,1.042010e+01,9.648242e+00
-8.338649e-02,1.042010e+01,9.648242e+00
-8.338369e-02,1.042010e+01,9.648242e+00
-8.338089e-02,1.042010e+01,9.648242e+00
-8.337809e-02,1.042010e+01,9.648242e+00
-8.337529e-02,1.042010e+01,9.648242e+00
-8.337249e-02,1.042010e+01,9.648242e+00
-8.336969e-02,1.042010e+01,9.648242e+00
-8.336689e-02,1.042010e+01,9.648242e+00
-8.336409e-02,1.042010e+01,9.648242e+00
-8.336129e-02,1.042010e+01,9.648242e+00
-8.335849e-02,1.042010e+01,9.648242e+00
-8.335569e-02,1.042010e+01,9.648242e+00
-8.335289e-02,1.042010e+01,9.648242e+00
-8.335009e-02,1.042010e+01,9.648242e+00
-8.334729e-02,1.042010e+01,9.648242e+00
-8.334449e-02,1.042010e+01,9.648242e+00
-8.334169e-02,1.042010e+01,9.648242e+00
-8.333889e-02,1.042010e+01,9.519599e+00
-8.333609e-02,1.042010e+01,9.519599e+00
-8.333329e-02,1.042010e+01,9.648242e+00
-8.333049e-02,1.042010e+01,9.519599e+00
-8.332769e-02,1.042010e+01,9.648242e+00
-8.332489e-02,1.042010e+01,9.648242e+00
-8.332209e-02,1.042010e+01,9.519599e+00
-8.331929e-02,1.042010e+01,9.648242e+00
-8.331649e-02,1.042010e+01,9.648242e+00
-8.331369e-02,1.042010e+01,9.648242e+00
-8.331089e-02,1.042010e+01,9.648242e+00
-8.330809e-02,1.042010e+01,9.519599e+00
-8.330529e-02,1.042010e+01,9.648242e+00
-8.330249e-02,1.042010e+01,9.648242e+00
-8.329969e-02,1.042010e+01,9.648242e+00
-8.329689e-02,1.042010e+01,9.648242e+00
-8.329409e-02,1.042010e+01,9.648242e+00
-8.329129e-02,1.042010e+01,9.648242e+00
-8.328849e-02,1.042010e+01,9.648242e+00
-8.328569e-02,1.042010e+01,9.648242e+00
-8.328289e-02,1.029146e+01,9.519599e+00
-8.328009e-02,1.042010e+01,9.519599e+00
-8.327729e-02,1.042010e+01,9.648242e+00
-8.327449e-02,1.042010e+01,9.648242e+00
-8.327169e-02,1.042010e+01,9.648242e+00
-8.326889e-02,1.042010e+01,9.648242e+00
-8.326609e-02,1.042010e+01,9.648242e+00
-8.326329e-02,1.029146e+01,9.648242e+00
-8.326049e-02,1.042010e+01,9.648242e+00
-8.325769e-02,1.042010e+01,9.519599e+00
-8.325489e-02,1.042010e+01,9.648242e+00
-8.325209e-02,1.042010e+01,9.648242e+00
-8.324929e-02,1.042010e+01,9.648242e+00
-8.324649e-02,1.042010e+01,9.648242e+00
-8.324369e-02,1.042010e+01,9.648242e+00
-8.324089e-02,1.042010e+01,9.519599e+00
-8.323809e-02,1.042010e+01,9.519599e+00
-8.323529e-02,1.042010e+01,9.648242e+00
-8.323249e-02,1.042010e+01,9.519599e+00
-8.322969e-02,1.042010e+01,9.519599e+00
-8.322689e-02,1.042010e+01,9.648242e+00
-8.322409e-02,1.042010e+01,9.648242e+00
-8.322129e-02,1.042010e+01,9.648242e+00
-8.321849e-02,1.042010e+01,9.519599e+00
-8.321569e-02,1.029146e+01,9.519599e+00
-8.321289e-02,1.042010e+01,9.519599e+00
-8.321009e-02,1.029146e+01,9.648242e+00
-8.320729e-02,1.042010e+01,9.519599e+00
-8.320449e-02,1.042010e+01,9.648242e+00
-8.320169e-02,1.042010e+01,9.648242e+00
-8.319889e-02,1.042010e+01,9.648242e+00
-8.319609e-02,1.029146e+01,9.519599e+00
-8.319329e-02,1.042010e+01,9.519599e+00
-8.319049e-02,1.029146e+01,9.648242e+00
-8.318769e-02,1.042010e+01,9.519599e+00
-8.318489e-02,1.042010e+01,9.648242e+00
-8.318209e-02,1.042010e+01,9.648242e+00
-8.317929e-02,1.029146e+01,9.648242e+00
-8.317649e-02,1.029146e+01,9.519599e+00
-8.317369e-02,1.029146e+01,9.519599e+00
-8.317089e-02,1.029146e+01,9.519599e+00
-8.316809e-02,1.042010e+01,9.519599e+00
-8.316529e-02,1.042010e+01,9.519599e+00
-8.316249e-02,1.029146e+01,9.519599e+00
-8.315969e-02,1.042010e+01,9.648242e+00
-8.315689e-02,1.042010e+01,9.519599e+00
-8.315409e-02,1.042010e+01,9.519599e+00
-8.315129e-02,1.029146e+01,9.648242e+00
-8.314849e-02,1.042010e+01,9.519599e+00
-8.314569e-02,1.042010e+01,9.648242e+00
-8.314289e-02,1.029146e+01,9.648242e+00
-8.314009e-02,1.029146e+01,9.648242e+00
-8.313729e-02,1.042010e+01,9.519599e+00
-8.313449e-02,1.042010e+01,9.519599e+00
-8.313169e-02,1.029146e+01,9.519599e+00
-8.312889e-02,1.042010e+01,9.519599e+00
-8.312609e-02,1.029146e+01,9.648242e+00
-8.312329e-02,1.029146e+01,9.519599e+00
-8.312049e-02,1.029146e+01,9.519599e+00
-8.311769e-02,1.029146e+01,9.519599e+00
-8.311489e-02,1.029146e+01,9.519599e+00
-8.311209e-02,1.042010e+01,9.519599e+00
-8.310929e-02,1.042010e+01,9.648242e+00
-8.310649e-02,1.029146e+01,9.519599e+00
-8.310369e-02,1.029146e+01,9.519599e+00
-8.310089e-02,1.042010e+01,9.519599e+00
-8.309809e-02,1.029146e+01,9.519599e+00
-8.309529e-02,1.042010e+01,9.519599e+00
-8.309249e-02,1.029146e+01,9.648242e+00
-8.308969e-02,1.029146e+01,9.519599e+00
-8.308689e-02,1.042010e+01,9.519599e+00
-8.308409e-02,1.029146e+01,9.519599e+00
-8.308129e-02,1.029146e+01,9.519599e+00
-8.307849e-02,1.042010e+01,9.519599e+00
-8.307569e-02,1.029146e+01,9.519599e+00
-8.307289e-02,1.029146e+01,9.519599e+00
-8.307009e-02,1.029146e+01,9.648242e+00
-8.306729e-02,1.029146e+01,9.519599e+00
-8.306449e-02,1.029146e+01,9.519599e+00
-8.306169e-02,1.029146e+01,9.519599e+00
-8.305889e-02,1.029146e+01,9.519599e+00
-8.305609e-02,1.042010e+01,9.519599e+00
-8.305329e-02,1.029146e+01,9.519599e+00
-8.305049e-02,1.029146e+01,9.519599e+00
-8.304769e-02,1.029146e+01,9.519599e+00
-8.304489e-02,1.029146e+01,9.519599e+00
-8.304209e-02,1.029146e+01,9.519599e+00
-8.303929e-02,1.029146e+01,9.519599e+00
-8.303649e-02,1.029146e+01,9.519599e+00
-8.303369e-02,1.029146e+01,9.519599e+00
-8.303089e-02,1.029146e+01,9.519599e+00
-8.302809e-02,1.029146e+01,9.519599e+00
-8.302529e-02,1.029146e+01,9.519599e+00
-8.302249e-02,1.029146e+01,9.519599e+00
-8.301969e-02,1.042010e+01,9.519599e+00
-8.301689e-02,1.029146e+01,9.519599e+00
-8.301409e-02,1.029146e+01,9.519599e+00
-8.301129e-02,1.029146e+01,9.519599e+00
-8.300849e-02,1.029146e+01,9.519599e+00
-8.300569e-02,1.029146e+01,9.519599e+00
-8.300289e-02,1.029146e+01,9.519599e+00
-8.300009e-02,1.029146e+01,9.519599e+00
-8.299729e-02,1.029146e+01,9.519599e+00
-8.299449e-02,1.029146e+01,9.519599e+00
-8.299169e-02,1.029146e+01,9.519599e+00
-8.298889e-02,1.029146e+01,9.519599e+00
-8.298609e-02,1.042010e+01,9.519599e+00
-8.298329e-02,1.029146e+01,9.519599e+00
-8.298049e-02,1.029146e+01,9.519599e+00
-8.297769e-02,1.029146e+01,9.519599e+00
-8.297489e-02,1.029146e+01,9.519599e+00
-8.297209e-02,1.029146e+01,9.519599e+00
-8.296929e-02,1.042010e+01,9.519599e+00
-8.296649e-02,1.029146e+01,9.519599e+00
-8.296369e-02,1.029146e+01,9.519599e+00
-8.296089e-02,1.029146e+01,9.519599e+00
-8.295809e-02,1.029146e+01,9.519599e+00
-8.295529e-02,1.029146e+01,9.519599e+00
-8.295249e-02,1.029146e+01,9.519599e+00
-8.294969e-02,1.029146e+01,9.519599e+00
-8.294689e-02,1.029146e+01,9.519599e+00
-8.294409e-02,1.029146e+01,9.519599e+00
-8.294129e-02,1.029146e+01,9.519599e+00
-8.293849e-02,1.029146e+01,9.519599e+00
-8.293569e-02,1.029146e+01,9.519599e+00
-8.293289e-02,1.029146e+01,9.519599e+00
-8.293009e-02,1.029146e+01,9.519599e+00
-8.292729e-02,1.029146e+01,9.519599e+00
-8.292449e-02,1.029146e+01,9.519599e+00
-8.292169e-02,1.029146e+01,9.519599e+00
-8.291889e-02,1.029146e+01,9.519599e+00
-8.291609e-02,1.029146e+01,9.519599e+00
-8.291329e-02,1.029146e+01,9.519599e+00
-8.291049e-02,1.029146e+01,9.519599e+00
-8.290769e-02,1.029146e+01,9.519599e+00
-8.290489e-02,1.029146e+01,9.519599e+00
-8.290209e-02,1.029146e+01,9.519599e+00
-8.289929e-02,1.029146e+01,9.519599e+00
-8.289649e-02,1.029146e+01,9.519599e+00
-8.289369e-02,1.016281e+01,9.519599e+00
-8.289089e-02,1.029146e+01,9.648242e+00
-8.288809e-02,1.029146e+01,9.519599e+00
-8.288529e-02,1.029146e+01,9.519599e+00
-8.288249e-02,1.029146e+01,9.519599e+00
-8.287969e-02,1.029146e+01,9.519599e+00
-8.287689e-02,1.029146e+01,9.519599e+00
-8.287409e-02,1.029146e+01,9.519599e+00
-8.287129e-02,1.029146e+01,9.519599e+00
-8.286849e-02,1.029146e+01,9.519599e+00
-8.286569e-02,1.029146e+01,9.519599e+00
-8.286289e-02,1.016281e+01,9.519599e+00
-8.286009e-02,1.029146e+01,9.519599e+00
-8.285729e-02,1.029146e+01,9.519599e+00
-8.285449e-02,1.029146e+01,9.519599e+00
-8.285169e-02,1.029146e+01,9.519599e+00
-8.284889e-02,1.029146e+01,9.519599e+00
-8.284609e-02,1.029146e+01,9.519599e+00
-8.284329e-02,1.029146e+01,9.519599e+00
-8.284049e-02,1.016281e+01,9.390955e+00
-8.283769e-02,1.016281e+01,9.519599e+00
-8.283489e-02,1.029146e+01,9.519599e+00
-8.283209e-02,1.016281e+01,9.519599e+00
-8.282929e-02,1.029146e+01,9.519599e+00
-8.282649e-02,1.029146e+01,9.519599e+00
-8.282369e-02,1.029146e+01,9.390955e+00
-8.282089e-02,1.029146e+01,9.519599e+00
-8.281809e-02,1.016281e+01,9.519599e+00
-8.281529e-02,1.029146e+01,9.519599e+00
-8.281249e-02,1.016281e+01,9.519599e+00
-8.280969e-02,1.029146e+01,9.519599e+00
-8.280689e-02,1.029146e+01,9.519599e+00
